Nome: FRANCA
Codigo Estacao: 83630
Latitude: -20.58444444
Longitude: -47.38249999
Altitude: 1003.55
Situacao: Operante
Data Inicial: 2019-01-01
Data Final: 2023-09-08
Periodicidade da Medicao: Diaria

Data Medicao;EVAPORACAO DO PICHE, DIARIA(mm);INSOLACAO TOTAL, DIARIO(h);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
2023-07-07;5,8;9,7;0;25,6;18,2;14;50,75;34;2,333333;
2023-07-08;6;9,4;0;26,7;20,36;15,5;42,75;28;3,333333;
2023-07-09;6,6;7,3;0;27,6;21,5;18,3;54;41;,933333;
2023-07-10;5,6;8,4;0;29,2;22,56;19,4;45;31;2,666667;
2023-07-11;7;8,8;0;29,2;23,82;19,3;38,5;30;2,666667;
2023-07-12;8,2;8,1;0;28,9;24,34;20,6;36,25;31;5,333333;
2023-07-13;9,1;8,3;0;27;18,44;14,8;68;40;4,333333;
2023-07-14;3,5;7,7;14,2;19,8;12,9;9,9;73,5;48;2;
2023-07-15;2,5;9,8;0;26,4;17,4;8,6;54;29;1,333333;
2023-07-16;4,1;5,7;0;27,8;20,4;14,2;62,25;44;1,666667;
2023-07-17;4,5;5,5;0;27,8;22,24;18,4;59;45;1;
2023-07-18;4,5;9,3;0;29,6;22,84;18;52;31;2,666667;
2023-07-19;4,4;3;0;27,2;20,52;16,6;72;53;3;
2023-07-20;3,1;9,8;0;26,2;19,68;15,4;63,5;45;4,333333;
2023-07-21;3,9;7,4;0;24,7;18,94;13,4;62,5;51;5;
2023-07-22;3,5;9,9;0;25,3;18,76;13,9;60;42;3,333333;
2023-07-23;4,9;8,9;0;26,4;20,24;15;52;35;2,333333;
2023-07-24;5;7,7;0;26,4;20,42;15,5;56,75;44;3;
2023-07-25;3,7;6;0;26,6;21,18;16,1;53,5;45;3,333333;
2023-07-26;5,2;7,5;0;27,8;21,28;16,6;51,25;41;2,333333;
2023-07-27;5,5;8,8;0;27,8;20,92;15,5;49;32;1,666667;
2023-07-28;5,4;6,7;0;28,3;21,36;16,3;53,25;38;3;
2023-07-29;4,7;6,6;0;27,6;20,76;15,8;58;40;2;
2023-07-30;3,5;8,4;0;27,6;19,92;13,8;59,25;42;1,333333;
2023-07-31;3,5;8,4;0;27,7;20,7;16;55,25;38;2,666667;
2023-08-01;null;8,5;0;28,6;21,62;16,1;50,75;37;1,7148;
2023-08-02;null;8,6;0;29;21,62;16,3;44;31;2,74368;
2023-08-03;null;9,1;0;29,4;23,54;16,5;39;31;2,05776;
2023-08-04;null;9,6;0;29,6;21,68;16,8;45,75;26;2,05776;
2023-08-05;null;8,7;0;30,4;22,6;17;39,25;24;3,08664;
2023-08-06;null;8,5;0;29,5;22,82;17,2;39,75;28;3,77256;
2023-08-07;null;10,8;0;30,5;23,02;19;39;26;3,08664;
2023-08-08;null;10,1;0;30,6;22,82;17,3;47,25;29;2,74368;
2023-08-09;null;9,9;0;28;22,06;16,5;49,5;35;5,48736;
2023-08-10;null;10,2;0;29,4;22,42;17,1;47,5;31;4,45848;
2023-08-11;null;1;0;31,4;24,44;19;41,75;28;4,11552;
2023-08-12;null;8,6;0;32,6;24,92;17,6;39,25;29;3,08664;
2023-08-13;null;4,3;0;28,8;21,32;17,2;67,75;44;2,40072;
2023-08-14;null;5,5;1,1;28,5;20,6;15,9;64,75;42;3,08664;
2023-08-15;null;3,6;,4;27,2;21,34;16,9;63;47;3,08664;
2023-08-16;null;4,4;0;27,2;21,58;17,5;54;40;4,11552;
2023-08-17;null;9,9;0;27,8;22,08;16,6;47,75;35;3,77256;
2023-08-18;null;7,3;0;29,3;23,24;18,3;44,5;37;4,11552;
2023-08-19;null;6,1;0;27,3;20,48;15,7;52,5;39;4,80144;
2023-08-20;null;1,9;2,1;22,4;16,48;14;79,75;52;2,74368;
2023-08-21;null;8;2,2;27,2;20,06;14,3;58,5;40;2,05776;
2023-08-22;null;10,7;0;31;23,52;16;40,5;27;2,40072;
2023-08-23;null;10,5;0;32,6;26,36;20,6;30,5;24;3,4296;
2023-08-24;null;9,1;0;33,9;27,5;22,4;28;19;4,80144;
2023-08-25;null;6,4;0;30,6;25,42;21,3;43,5;31;4,45848;
2023-08-26;null;8,4;0;28,8;20,16;16,2;70,75;48;2,40072;
2023-08-27;null;1,5;1,5;22,6;17,08;13,8;91,5;78;2,05776;
2023-08-28;null;1,7;3,6;22,2;16,8;13,6;88;74;2,40072;
2023-08-29;null;0;0;20,4;17,44;14;93;86;3,4296;
2023-08-30;null;9,8;4,8;27,8;20,8;14,4;69;49;2,40072;
2023-08-31;null;5,2;2,4;26,9;20,08;15,7;72,5;50;2,74368;
2023-09-01;null;8,8;0;29,9;23,1;15,6;55,25;null;4,45848;
2023-09-02;null;10,1;0;31,3;25,56;20,3;53,75;null;5,1444;
2023-09-03;null;4,9;,5;31,6;23,3;19,3;72,75;null;3,4296;
2023-09-04;null;7,4;1;33;27;21,2;50,5;null;4,11552;
2023-09-05;null;1;8,8;27,4;21,74;18,9;87,75;null;3,4296;
2023-09-06;null;8;1,6;29,2;22,96;18,4;65,5;null;4,45848;
2023-09-07;null;10,5;0;28;21,8;16,2;48;33;4,45848;
2023-09-08;null;null;0;null;null;17;null;null;null;

